student_id,topic,score,confidence,fatigue,engagement,time_spent,attempts,name,archetype,year,branch
26,data_structures,0.4408333333333333,0.3575333333333333,0.6579333333333334,0.3181333333333333,64.12666666666667,3.0,Jill Le,weak,4,EEE
26,databases,0.3818,0.3611666666666666,0.7170333333333333,0.302,62.07,3.333333333333333,Robert Bryant,weak,2,ECE
26,linear_algebra,0.3486666666666667,0.3753,0.6964333333333333,0.3089,57.46,2.333333333333333,Tiffany Mejia,weak,1,IT
26,networking,0.3443,0.3455666666666666,0.6126,0.3554333333333333,60.52333333333333,2.6666666666666665,Meredith Norton,weak,4,EEE
26,os_concepts,0.5173,0.4028,0.6556333333333334,0.3311333333333333,52.91333333333333,2.0,Walter Nelson,weak,1,ECE
26,probability,0.5675666666666667,0.3271,0.5685666666666667,0.4624333333333333,43.31666666666666,2.333333333333333,Belinda Price,weak,3,IT
26,python_basics,0.3981333333333334,0.3468,0.6324333333333333,0.3657999999999999,57.723333333333336,2.6666666666666665,Lacey Wolf,weak,3,ECE
27,ai_ml,0.5501666666666667,0.568,0.3576333333333333,0.6333333333333333,52.196666666666665,2.333333333333333,Rebecca Hughes,average,3,CSE
27,data_structures,0.4848,0.5472666666666667,0.3263333333333333,0.6158,49.21333333333333,2.333333333333333,Matthew Ramos,average,3,EEE
27,databases,0.5802666666666667,0.4976333333333333,0.4689,0.4906666666666666,53.78333333333334,2.333333333333333,Lisa Owens,average,3,EEE
27,linear_algebra,0.5409,0.6229666666666667,0.3784333333333333,0.6167,57.71,1.3333333333333333,Barbara Abbott,average,3,CSE
27,networking,0.5086333333333334,0.5337,0.3102,0.6708666666666666,46.04666666666666,3.0,William Smith,average,4,IT
27,os_concepts,0.608,0.4823333333333333,0.3833999999999999,0.6284666666666666,48.63,2.333333333333333,Thomas Dunn,average,1,ECE
27,probability,0.5232333333333333,0.5747333333333333,0.3798999999999999,0.5916333333333333,41.75666666666667,3.0,Daniel Dennis,average,4,ECE
27,python_basics,0.6169666666666667,0.5015666666666667,0.3715333333333333,0.6252,55.61333333333334,2.0,Terry Powell,average,2,ECE
28,ai_ml,0.6975666666666666,0.7529,0.3306666666666666,0.7068333333333333,49.38666666666666,2.333333333333333,Scott Carter,strong,1,ECE
28,data_structures,0.7313999999999999,0.6073333333333334,0.2503333333333333,0.747,63.16666666666666,2.0,Cynthia Hopkins,strong,2,ECE
28,databases,0.7507333333333334,0.6299,0.2480333333333333,0.7827333333333333,60.02,1.3333333333333333,William Meyers,strong,2,EEE
28,linear_algebra,0.7531333333333334,0.8074,0.3751666666666666,0.6306666666666666,54.083333333333336,1.6666666666666667,Catherine Rivera,strong,3,IT
28,networking,0.8236666666666667,0.6745666666666666,0.2255333333333333,0.8125333333333332,47.41,1.3333333333333333,Andrew Lucas,strong,4,CSE
28,os_concepts,0.6950666666666666,0.7761999999999999,0.2599666666666667,0.7324999999999999,35.92333333333334,1.6666666666666667,Steven Wells,strong,1,EEE
28,probability,0.8894666666666667,0.6729666666666666,0.2814333333333333,0.7085333333333333,41.05,1.6666666666666667,Tina Moran,strong,2,ECE
28,python_basics,0.8353,0.7453,0.2999666666666666,0.7075666666666667,45.82666666666666,2.333333333333333,Bonnie Swanson,strong,4,ECE
29,ai_ml,0.248,0.1692,0.777,0.2028,62.77666666666666,3.0,Priscilla Sosa,struggling,4,CSE
29,data_structures,0.3205,0.2624666666666667,0.7791666666666667,0.1842333333333333,61.41666666666666,3.333333333333333,Alexis Foster,struggling,2,ECE
29,databases,0.3037333333333333,0.2991999999999999,0.7503000000000001,0.2371333333333333,62.52666666666666,3.6666666666666665,Kyle Monroe,struggling,2,ECE
29,linear_algebra,0.2919666666666666,0.1298666666666666,0.7532333333333333,0.3224333333333333,55.15,3.0,Hannah Benson,struggling,3,IT
29,networking,0.2124666666666666,0.2739,0.7244,0.2634,62.55666666666667,2.6666666666666665,Michelle Lopez,struggling,4,EEE
29,os_concepts,0.3364333333333333,0.2765333333333333,0.7785333333333333,0.2271,54.76,2.6666666666666665,Thomas Johnson,struggling,4,IT
29,probability,0.2924333333333333,0.2816333333333333,0.7643333333333334,0.2244,58.88333333333333,3.0,Stephanie Clark,struggling,2,EEE
29,python_basics,0.2666333333333333,0.2656333333333333,0.8129333333333334,0.1145,57.61666666666667,3.0,Phyllis Mccall,struggling,3,IT
30,ai_ml,0.409,0.373,0.6833,0.3391,57.01333333333333,2.333333333333333,Francisco Edwards,weak,3,EEE
30,data_structures,0.3909666666666667,0.4069333333333333,0.6789,0.3024666666666666,46.38,3.333333333333333,Allison Thomas,weak,3,IT
30,databases,0.3745666666666666,0.2596,0.615,0.3736,58.94,2.333333333333333,Christopher Murphy,weak,3,ECE
30,linear_algebra,0.3691,0.3386333333333333,0.7076666666666668,0.2969666666666666,70.65666666666667,1.6666666666666667,William Dean,weak,3,CSE
30,networking,0.3568,0.3914666666666666,0.5703333333333332,0.3927333333333333,57.93000000000001,2.6666666666666665,Cameron Massey,weak,2,EEE
30,os_concepts,0.3669666666666666,0.3466333333333333,0.5524333333333333,0.4339333333333333,65.30333333333333,2.0,Jose Morgan,weak,3,EEE
30,probability,0.3540333333333333,0.2019666666666666,0.6251333333333333,0.3138333333333333,47.406666666666666,2.6666666666666665,Amanda Singleton,weak,2,CSE
30,python_basics,0.4099333333333333,0.2452333333333333,0.6340666666666667,0.3962999999999999,63.89333333333334,3.0,Erica Bowman,weak,4,IT
31,ai_ml,0.3911666666666666,0.3918999999999999,0.6904,0.2984666666666666,53.04666666666666,3.0,Stephen Donovan,weak,2,CSE
31,data_structures,0.4386,0.3296333333333333,0.5535666666666667,0.4935333333333333,56.906666666666666,2.333333333333333,Heather Bowen,weak,4,ECE
31,databases,0.4539333333333333,0.3145,0.573,0.3295,62.32333333333335,2.333333333333333,James Smith,weak,1,IT
31,linear_algebra,0.4255666666666666,0.3831,0.7630666666666667,0.2015,50.68000000000001,2.6666666666666665,Monica Nash,weak,1,EEE
31,networking,0.3688,0.3853,0.7479333333333334,0.3127,54.92666666666667,2.333333333333333,Elizabeth Williamson,weak,2,ECE
31,os_concepts,0.3476999999999999,0.3645333333333333,0.6481333333333333,0.3214666666666667,51.21,2.333333333333333,Katherine Bowman,weak,2,EEE
31,probability,0.2298666666666666,0.3419,0.6715,0.2774666666666667,65.11333333333333,3.333333333333333,Donna Ward,weak,1,ECE
31,python_basics,0.4132333333333333,0.3864666666666667,0.5917333333333333,0.4454666666666666,52.36666666666667,2.6666666666666665,John Martin,weak,2,EEE
32,ai_ml,0.1802333333333333,0.2122666666666667,0.8014666666666667,0.235,60.50333333333333,3.333333333333333,Casey Hill,struggling,2,IT
32,data_structures,0.3565333333333333,0.2897,0.7041666666666666,0.3118333333333333,61.82333333333333,2.6666666666666665,Mary Harper,struggling,1,ECE
32,databases,0.2901,0.2563333333333333,0.735,0.2749,58.05666666666667,2.6666666666666665,Sean Garcia,struggling,2,IT
32,linear_algebra,0.2760666666666667,0.2795,0.7750333333333334,0.2585666666666666,58.673333333333325,3.0,Darryl Cortez,struggling,1,IT
32,networking,0.3247666666666667,0.3433,0.7458666666666667,0.2355333333333333,56.60999999999999,3.333333333333333,Pamela Fischer,struggling,4,EEE
32,os_concepts,0.3018333333333333,0.2980333333333333,0.7660666666666667,0.2291666666666666,53.48666666666667,3.333333333333333,Manuel Haney,struggling,4,IT
32,probability,0.3297666666666667,0.3243666666666667,0.7352,0.2402333333333333,50.61000000000001,2.333333333333333,Albert Jackson,struggling,3,EEE
32,python_basics,0.2714,0.1825666666666666,0.7132,0.2773,53.51,3.333333333333333,Michael Daniels,struggling,1,IT
33,ai_ml,0.5169666666666667,0.5167,0.3945333333333333,0.5824333333333332,52.626666666666665,3.0,Patrick Miller,average,2,IT
33,data_structures,0.5760333333333333,0.5034,0.4687666666666666,0.5198333333333333,55.81333333333333,2.6666666666666665,Monique Garcia,average,3,IT
33,databases,0.6038333333333333,0.5498333333333333,0.4274666666666666,0.5463333333333333,58.6,2.333333333333333,Brad Montgomery,average,1,CSE
33,linear_algebra,0.6115666666666667,0.5692333333333334,0.4109,0.521,58.70666666666667,2.333333333333333,Elizabeth Thompson,average,4,EEE
33,networking,0.6379333333333334,0.5622666666666667,0.3447666666666666,0.6643666666666667,56.72,2.333333333333333,Richard Schwartz,average,3,EEE
33,os_concepts,0.7602666666666668,0.5799666666666666,0.3817666666666666,0.5664333333333333,50.36666666666667,2.0,Susan Cline,average,4,ECE
33,probability,0.5080666666666667,0.4591,0.4410333333333334,0.5196333333333333,50.68,2.333333333333333,Jodi Hall,average,4,CSE
33,python_basics,0.6029666666666667,0.5934,0.3633,0.6331333333333333,54.836666666666666,2.6666666666666665,Allison Lopez,average,2,ECE
34,ai_ml,0.5335333333333333,0.4932,0.4674666666666667,0.5452666666666667,48.35,2.333333333333333,Judy Duran,average,2,IT
34,data_structures,0.6219,0.5356,0.4525333333333333,0.5332666666666667,56.66666666666666,1.3333333333333333,Erica Johnson,average,2,CSE
34,databases,0.6522333333333333,0.6393666666666666,0.3804,0.6867333333333333,46.9,2.333333333333333,Christopher Lee,average,4,EEE
34,linear_algebra,0.5241666666666667,0.5688333333333333,0.3004,0.7114333333333334,55.196666666666665,3.0,James Khan,average,4,IT
34,networking,0.5651666666666667,0.5258333333333334,0.3884333333333333,0.6592333333333333,48.06666666666666,2.6666666666666665,William Sullivan,average,1,CSE
34,os_concepts,0.5388333333333334,0.5290333333333334,0.3617333333333333,0.5901666666666666,59.76,2.333333333333333,Tina Stone,average,1,EEE
34,probability,0.532,0.5249666666666667,0.4768666666666667,0.4654333333333333,49.99333333333334,2.6666666666666665,Erin Brock,average,3,EEE
34,python_basics,0.5306666666666667,0.5003000000000001,0.3608333333333333,0.5882,46.29666666666666,2.333333333333333,Hunter Smith,average,2,EEE
35,ai_ml,0.4014333333333333,0.5822,0.5064666666666666,0.4916666666666666,56.79,2.0,Amanda Conley,average,2,IT
35,data_structures,0.5968333333333334,0.6374,0.4027333333333333,0.6178666666666667,49.95666666666667,2.0,David Morales,average,2,CSE
35,databases,0.6189,0.5429333333333334,0.3704,0.6611,42.01,3.333333333333333,Nicole Rodriguez,average,2,ECE
35,linear_algebra,0.5020666666666667,0.4727666666666666,0.4266,0.6210666666666667,54.75333333333333,2.0,Christopher Black,average,1,EEE
35,networking,0.6727333333333334,0.577,0.5075333333333334,0.4813666666666666,55.95666666666667,2.0,Christina Spencer,average,4,ECE
35,os_concepts,0.6090333333333333,0.6000666666666666,0.4403999999999999,0.5703666666666667,50.43333333333334,2.0,Aaron Paul,average,3,ECE
35,probability,0.5977333333333333,0.5751666666666667,0.4119666666666666,0.6029666666666667,62.693333333333335,2.0,Adam Scott,average,3,CSE
35,python_basics,0.7706,0.5754,0.3795666666666666,0.6037666666666667,48.59,2.0,Lori Johnson,average,3,CSE
36,ai_ml,0.4826666666666666,0.5076333333333333,0.3403666666666667,0.6608,60.56333333333333,2.333333333333333,Shannon Wade,average,1,IT
36,data_structures,0.5953666666666667,0.5567333333333333,0.4021,0.5818333333333333,50.27,3.0,Jennifer Sanders,average,4,IT
36,databases,0.6779666666666667,0.5888666666666666,0.4202999999999999,0.5783666666666667,43.84,2.333333333333333,Patricia Braun,average,3,IT
36,linear_algebra,0.5506666666666667,0.4838333333333333,0.3911666666666666,0.5735,61.54,2.6666666666666665,Joe James,average,4,ECE
36,networking,0.5582666666666666,0.5123333333333333,0.4000999999999999,0.6037,49.85999999999999,1.6666666666666667,Michael Wallace,average,3,ECE
36,os_concepts,0.6060333333333333,0.4913333333333334,0.4773666666666667,0.5573333333333333,56.64000000000001,2.333333333333333,Miguel Taylor,average,4,IT
36,probability,0.5770333333333334,0.5217,0.4112,0.6071333333333333,52.94333333333333,2.0,Danny Garcia,average,1,EEE
36,python_basics,0.6083999999999999,0.5251333333333333,0.3823,0.6693000000000001,44.82666666666668,3.0,Tamara Fletcher,average,1,CSE
37,ai_ml,0.4609666666666666,0.5634,0.4285,0.6346999999999999,59.6,2.333333333333333,Jeremy Christensen,average,2,IT
37,data_structures,0.6074333333333334,0.5595333333333333,0.3610333333333333,0.5741999999999999,55.35999999999999,2.333333333333333,Scott Young,average,3,IT
37,databases,0.5093,0.6435,0.3650666666666667,0.6390666666666666,62.870000000000005,2.6666666666666665,Jo Gutierrez,average,4,CSE
37,linear_algebra,0.6574,0.4722333333333333,0.3780333333333334,0.6311,41.53333333333333,2.333333333333333,Timothy Morgan,average,3,ECE
37,networking,0.5720666666666666,0.5907666666666667,0.3732999999999999,0.6386666666666666,50.39000000000001,2.0,Brian Smith,average,1,CSE
37,os_concepts,0.5577333333333333,0.5647666666666666,0.4328333333333333,0.5449333333333334,54.44333333333333,2.6666666666666665,Jeremy Koch,average,4,EEE
37,probability,0.5793333333333334,0.5945666666666667,0.4926666666666666,0.4947333333333333,54.98333333333333,2.0,Tina Cooper,average,2,ECE
37,python_basics,0.612,0.5557333333333333,0.4227666666666667,0.6121666666666666,63.91333333333333,2.6666666666666665,Timothy Salazar,average,4,ECE
38,ai_ml,0.2006666666666666,0.4043,0.6373333333333333,0.3936,55.120000000000005,2.333333333333333,Lisa Pierce,weak,1,ECE
38,data_structures,0.2739666666666666,0.3603333333333333,0.6627666666666666,0.3525333333333333,58.05666666666667,2.6666666666666665,Jeremy Lawrence,weak,1,ECE
38,databases,0.3626666666666667,0.312,0.6868333333333333,0.2872333333333333,60.55666666666667,2.0,Samuel Adams,weak,4,ECE
38,linear_algebra,0.366,0.2894333333333334,0.5581999999999999,0.4148,56.27666666666666,3.6666666666666665,Robert Williams,weak,2,CSE
38,networking,0.4693,0.4269333333333333,0.6544666666666666,0.3305,50.65,2.6666666666666665,Jessica Smith,weak,4,IT
38,os_concepts,0.3965,0.3245333333333333,0.6718666666666667,0.3252666666666666,56.24666666666667,2.6666666666666665,Renee Miller,weak,2,EEE
38,probability,0.3434333333333333,0.3062,0.5638333333333333,0.4535333333333333,54.946666666666665,2.333333333333333,Michael Bell,weak,1,CSE
38,python_basics,0.4655666666666667,0.1876,0.6791999999999999,0.3053333333333333,53.54333333333333,3.333333333333333,Molly Gregory,weak,4,EEE
39,ai_ml,0.4695333333333333,0.5428333333333334,0.4611333333333333,0.5702666666666666,50.27333333333333,2.6666666666666665,Wendy Small DDS,average,2,CSE
39,data_structures,0.6480666666666667,0.5891666666666667,0.445,0.6227,56.91,1.6666666666666667,Susan Cole,average,2,EEE
39,databases,0.5467666666666667,0.4764,0.3786666666666667,0.6271666666666667,52.04999999999999,2.6666666666666665,Sarah Meadows,average,1,IT
39,linear_algebra,0.4704,0.5948000000000001,0.4641333333333333,0.5777666666666667,52.88666666666666,2.333333333333333,John Atkinson,average,1,ECE
39,networking,0.6476666666666667,0.6315666666666667,0.3859999999999999,0.6075333333333334,52.626666666666665,2.0,Blake Webb,average,4,IT
39,os_concepts,0.6200666666666667,0.5055666666666667,0.5318333333333333,0.4713333333333334,56.00666666666666,1.6666666666666667,Christina Mathis,average,1,IT
39,probability,0.5850333333333334,0.5162666666666667,0.2981,0.7773,53.57666666666668,1.6666666666666667,Francisco Dalton,average,4,ECE
39,python_basics,0.6089,0.4725666666666666,0.4464666666666666,0.5659,47.96333333333333,2.0,Rebecca Gross,average,3,ECE
40,ai_ml,0.5366666666666666,0.5546333333333333,0.3908666666666667,0.5575,53.876666666666665,2.0,Alexander Cooper,average,4,CSE
40,data_structures,0.6668333333333334,0.5979666666666666,0.3718333333333333,0.6420333333333333,48.28333333333333,2.0,Taylor Thompson,average,2,EEE
40,databases,0.6954333333333333,0.5097333333333333,0.3729333333333333,0.6803666666666667,50.32666666666668,1.6666666666666667,Tanya Andrade,average,4,IT
40,linear_algebra,0.5232333333333333,0.5672666666666667,0.4455333333333333,0.5647000000000001,55.06333333333333,2.333333333333333,Donna Hardy,average,3,CSE
40,networking,0.5922999999999999,0.4338666666666667,0.3585333333333333,0.6215,54.78,2.0,Danielle Jackson MD,average,3,IT
40,os_concepts,0.5994333333333334,0.5579999999999999,0.3395666666666666,0.6551,52.67666666666667,1.6666666666666667,Christopher Hudson,average,4,EEE
40,probability,0.5758666666666666,0.6071666666666666,0.4233333333333333,0.5982,54.3,2.333333333333333,Ashley Scott,average,1,CSE
40,python_basics,0.6304,0.5173333333333333,0.3920999999999999,0.5910333333333333,50.02,2.0,Jennifer Blair,average,1,EEE
41,ai_ml,0.2756,0.3394999999999999,0.7656333333333333,0.1908333333333333,45.09,2.333333333333333,Laura Walker,weak,2,EEE
41,data_structures,0.3195666666666666,0.3829,0.5910333333333333,0.4545333333333333,51.66666666666666,2.333333333333333,Amanda Huber,weak,2,ECE
41,databases,0.3273999999999999,0.2572666666666667,0.6414666666666667,0.3216666666666666,55.8,2.333333333333333,Heather Gonzalez,weak,4,EEE
41,linear_algebra,0.4741333333333333,0.3367,0.6344,0.2934333333333333,63.67666666666667,2.0,Dana Hines,weak,4,CSE
41,networking,0.3360333333333333,0.3079333333333333,0.5871666666666667,0.3817333333333333,51.77666666666667,3.333333333333333,Dustin Morales,weak,4,IT
41,os_concepts,0.3485666666666667,0.3508333333333333,0.5972666666666667,0.3875,51.57666666666668,3.333333333333333,Andrew Johnson,weak,4,EEE
41,probability,0.3506,0.3094,0.6152333333333333,0.408,52.73666666666667,3.333333333333333,Rita Bass MD,weak,1,EEE
41,python_basics,0.6356333333333333,0.3943333333333333,0.743,0.2724666666666667,46.31999999999999,1.6666666666666667,Jesse Smith,weak,4,IT
42,ai_ml,0.3559666666666666,0.2707333333333333,0.8289333333333334,0.1747666666666666,48.57,3.333333333333333,Melissa Wells,struggling,1,IT
42,data_structures,0.3632666666666667,0.3227,0.7741333333333333,0.2454333333333333,60.46666666666667,2.0,Austin Cobb,struggling,2,IT
42,databases,0.2809666666666666,0.1818,0.7950333333333334,0.1616,60.03333333333334,3.0,Javier Vargas,struggling,2,EEE
42,linear_algebra,0.3136666666666667,0.1717333333333333,0.8076,0.1325333333333333,67.69,2.333333333333333,Kendra Mccann,struggling,4,EEE
42,networking,0.3476999999999999,0.1674666666666666,0.7977333333333334,0.1940666666666667,56.48,3.6666666666666665,Nicole Moore,struggling,4,CSE
42,os_concepts,0.2911666666666666,0.3225,0.81,0.1571666666666666,68.19666666666667,2.6666666666666665,Dawn Chang,struggling,4,ECE
42,probability,0.4166,0.2809,0.7002666666666667,0.2458,63.40333333333333,2.6666666666666665,Ricardo Strong,struggling,2,ECE
42,python_basics,0.2120333333333333,0.3415666666666666,0.7121666666666666,0.2514666666666666,62.446666666666665,3.6666666666666665,Joshua Smith,struggling,2,CSE
43,ai_ml,0.6370333333333332,0.6060333333333333,0.3206666666666666,0.6395,62.0,2.0,Michael Morris,average,2,CSE
43,data_structures,0.5677666666666666,0.5030666666666667,0.4322666666666666,0.5504,64.88,1.6666666666666667,Teresa Davis,average,4,IT
43,databases,0.7011,0.5450666666666667,0.3602333333333333,0.6183,48.41333333333333,2.333333333333333,Debbie Silva,average,4,IT
43,linear_algebra,0.5618,0.5953666666666666,0.4362333333333333,0.6376666666666667,61.96,2.6666666666666665,Latoya Graham,average,1,IT
43,networking,0.6687333333333333,0.5699666666666666,0.3363666666666667,0.6973333333333334,60.336666666666666,1.6666666666666667,Brandon Smith,average,1,CSE
43,os_concepts,0.5371666666666667,0.4829,0.4262333333333333,0.5396666666666666,57.24666666666667,2.0,Kimberly Stewart,average,2,EEE
43,probability,0.5205000000000001,0.6462333333333333,0.5374333333333333,0.4467333333333333,56.32,2.0,Dwayne Smith,average,3,IT
43,python_basics,0.5802666666666667,0.5449333333333334,0.3919999999999999,0.5557,52.556666666666665,2.6666666666666665,Alison Cobb,average,2,EEE
44,ai_ml,0.5179,0.5732666666666666,0.3590666666666666,0.64,56.9,2.6666666666666665,Peter Shaw,average,4,EEE
44,data_structures,0.6868666666666666,0.5704333333333333,0.3778666666666666,0.6150666666666667,53.47,2.0,Amanda Horton,average,2,ECE
44,databases,0.6471333333333333,0.5961,0.3412,0.6541,49.120000000000005,2.333333333333333,Martin Jenkins,average,1,EEE
44,linear_algebra,0.5146000000000001,0.6227333333333334,0.2778666666666666,0.7035333333333332,57.370000000000005,2.6666666666666665,William Wilson,average,3,CSE
44,networking,0.6713666666666667,0.4541,0.4091,0.5962666666666666,54.53666666666666,2.6666666666666665,Joel Mclaughlin,average,3,CSE
44,os_concepts,0.5091,0.5508000000000001,0.4664,0.5648333333333333,55.45666666666667,2.6666666666666665,Trevor Hines,average,2,IT
44,probability,0.6363666666666666,0.5769666666666667,0.3926,0.6030000000000001,48.53666666666667,2.0,Amy Jones,average,2,IT
44,python_basics,0.6156333333333334,0.5299333333333334,0.4331,0.5772333333333334,47.53666666666667,2.333333333333333,Douglas Davis,average,4,CSE
45,ai_ml,0.4716,0.506,0.4152666666666667,0.6099666666666667,49.35666666666666,2.6666666666666665,Angela West,average,3,EEE
45,data_structures,0.5123666666666667,0.5238,0.3937,0.5936,52.57,2.6666666666666665,Rita Meyers,average,3,CSE
45,databases,0.5283666666666667,0.573,0.3862666666666667,0.5983999999999999,43.24,2.0,Amy Reynolds,average,3,IT
45,linear_algebra,0.5751333333333334,0.5056333333333333,0.4983666666666667,0.4848333333333333,44.45666666666667,2.6666666666666665,Michael Norris,average,4,CSE
45,networking,0.5413,0.5684,0.3955666666666667,0.5975,50.96,2.0,Daniel West,average,1,CSE
45,os_concepts,0.5732,0.5856,0.3146,0.6694666666666667,39.73666666666667,2.0,Sandra Carrillo,average,4,IT
45,probability,0.5429666666666667,0.5029666666666667,0.4270666666666667,0.5514333333333333,51.30666666666667,2.6666666666666665,Beth Baldwin,average,3,EEE
45,python_basics,0.6985999999999999,0.6371333333333333,0.4620666666666667,0.5085666666666667,53.31,2.333333333333333,Mary Flowers,average,1,EEE
46,ai_ml,0.7353333333333333,0.7954,0.2797,0.7161,50.01666666666667,3.0,Andrew Wilson,strong,3,EEE
46,data_structures,0.7138333333333334,0.6608999999999999,0.1729666666666666,0.8453666666666667,49.22333333333333,2.0,Shawn Knight,strong,2,EEE
46,databases,0.7463000000000001,0.6209333333333333,0.3830333333333333,0.581,54.41333333333333,2.333333333333333,Nicholas Barber,strong,3,EEE
46,linear_algebra,0.8274333333333334,0.6576333333333334,0.1996666666666666,0.8231666666666667,54.48,2.6666666666666665,Michael Montes,strong,1,IT
46,networking,0.6641666666666667,0.8220000000000001,0.1700666666666666,0.8365333333333332,58.84,3.0,Johnny Johnson,strong,2,ECE
46,os_concepts,0.6463666666666666,0.8051666666666667,0.2564333333333333,0.7208333333333333,50.89000000000001,2.333333333333333,Johnny Lewis,strong,3,IT
46,probability,0.8649999999999999,0.7588666666666666,0.3078,0.6751333333333333,45.57,1.6666666666666667,Mary Smith,strong,1,CSE
46,python_basics,0.8247666666666666,0.7549666666666667,0.2232999999999999,0.7891,51.34666666666666,2.333333333333333,Janet Mann MD,strong,1,ECE
47,ai_ml,0.3495666666666666,0.3312333333333333,0.6398,0.3509333333333333,65.38,2.6666666666666665,Patrick Fernandez Jr.,weak,1,EEE
47,data_structures,0.4134333333333333,0.313,0.6143666666666667,0.3824333333333333,55.0,2.333333333333333,Christopher Martin,weak,3,EEE
47,databases,0.3319,0.3941333333333333,0.6612,0.3256,68.11666666666666,3.0,Miss Robin Patterson,weak,4,EEE
47,linear_algebra,0.3464,0.2531666666666667,0.6361333333333333,0.3747333333333333,49.90333333333333,3.333333333333333,Alan Archer,weak,3,EEE
47,networking,0.4815,0.3964333333333333,0.6391666666666667,0.3764333333333333,58.75,2.0,Tamara Mitchell,weak,4,EEE
47,os_concepts,0.5032333333333333,0.2623333333333333,0.5816333333333333,0.4289333333333333,50.72666666666667,2.333333333333333,Matthew Mcdonald,weak,2,EEE
47,probability,0.4082999999999999,0.3949666666666666,0.5836666666666667,0.4661999999999999,55.81,2.6666666666666665,Jaime Olson,weak,3,IT
47,python_basics,0.4179666666666666,0.3259666666666667,0.7228666666666667,0.2566666666666666,55.14666666666667,2.0,Christine King,weak,3,ECE
48,ai_ml,0.3195333333333333,0.2895,0.7974333333333333,0.1999999999999999,63.51666666666667,2.6666666666666665,Edward Simmons,weak,1,IT
48,data_structures,0.3938,0.3148,0.7206333333333333,0.2273666666666666,46.370000000000005,2.6666666666666665,Kelly Jordan,weak,1,EEE
48,databases,0.4111666666666667,0.4365666666666667,0.6139666666666667,0.3957666666666666,56.97666666666667,2.333333333333333,Charles Preston,weak,2,EEE
48,linear_algebra,0.4902333333333333,0.3567333333333333,0.6799333333333334,0.3216,52.830000000000005,2.0,Sheri Smith,weak,3,IT
48,networking,0.383,0.3219333333333333,0.6114,0.3471666666666667,48.95,3.0,Ashley Reilly,weak,1,ECE
48,os_concepts,0.3875333333333333,0.3160333333333333,0.6796666666666668,0.3384333333333333,48.803333333333335,3.0,Steven Dodson,weak,4,ECE
48,probability,0.4833666666666666,0.3330666666666667,0.5750666666666667,0.4446333333333334,52.333333333333336,3.333333333333333,Ashley Thomas,weak,1,CSE
48,python_basics,0.3245333333333333,0.2486,0.5917,0.3757666666666666,59.15333333333333,3.333333333333333,Tony Jennings,weak,4,ECE
49,ai_ml,0.5241333333333333,0.5459999999999999,0.3846333333333333,0.6747666666666667,54.96,2.0,Karen Foster,average,4,CSE
49,data_structures,0.7157333333333332,0.5211666666666667,0.3992,0.6368333333333334,47.28,2.0,Albert Mendoza,average,1,CSE
49,databases,0.6701,0.6038333333333333,0.4321,0.5671333333333334,64.17,2.6666666666666665,Brenda Flores,average,4,CSE
49,linear_algebra,0.5612666666666667,0.5436333333333333,0.4449,0.5042666666666666,51.35999999999999,2.6666666666666665,Stephanie Suarez,average,3,EEE
49,networking,0.5792,0.5187,0.4609333333333333,0.536,51.19,1.3333333333333333,Janice Green,average,3,CSE
49,os_concepts,0.7144,0.4255333333333333,0.3963666666666667,0.6299333333333333,44.71666666666667,1.6666666666666667,David Lloyd,average,3,CSE
49,probability,0.6785666666666667,0.5951,0.3341,0.6621,46.8,3.0,Kyle Burke,average,2,EEE
49,python_basics,0.5900333333333333,0.5227,0.3753999999999999,0.6685666666666666,57.85333333333333,2.333333333333333,Bonnie Bullock MD,average,4,EEE
50,ai_ml,0.3833,0.6240666666666667,0.3769,0.5818,58.583333333333336,3.333333333333333,Janet Case,average,4,EEE
50,data_structures,0.6118666666666667,0.5417666666666666,0.4605333333333333,0.5029,54.923333333333325,2.0,Victor Hodges,average,2,EEE
50,databases,0.5543666666666667,0.4701666666666666,0.4417666666666666,0.5104666666666667,61.92,2.0,Valerie Mack,average,3,CSE
50,linear_algebra,0.6249666666666666,0.4836333333333333,0.5131666666666667,0.467,51.76666666666667,2.6666666666666665,John Hernandez,average,2,EEE
50,networking,0.6477666666666666,0.4614,0.4216999999999999,0.5885666666666666,50.806666666666665,2.6666666666666665,Ricardo Turner,average,1,EEE
50,os_concepts,0.5984333333333334,0.5057333333333333,0.4438333333333333,0.5522333333333334,62.28,2.6666666666666665,Sara Shepherd,average,4,EEE
50,probability,0.6485333333333333,0.5704,0.4025,0.6354000000000001,51.27333333333333,2.333333333333333,Terry Bullock,average,2,EEE
50,python_basics,0.5318,0.5298666666666666,0.3506666666666667,0.6161,55.85,2.333333333333333,Carlos Gibson,average,4,CSE
51,ai_ml,0.7690666666666667,0.7329333333333333,0.3078666666666667,0.7206333333333333,55.53333333333333,2.0,Lisa Gardner,strong,2,EEE
51,data_structures,0.8992333333333334,0.8136666666666666,0.2662333333333333,0.7533666666666666,38.85333333333333,2.333333333333333,Kristin Fields,strong,2,ECE
51,databases,0.6387999999999999,0.7046,0.2204666666666666,0.7311333333333333,53.833333333333336,2.333333333333333,Michael Smith,strong,2,IT
51,linear_algebra,0.751,0.7882666666666666,0.2352333333333333,0.7793666666666667,50.08666666666667,2.333333333333333,Brian David,strong,1,EEE
